2.642597906609239766e-01,3.967603291862289994e-01,-4.903809114098059752e+00,-3.714898675635149861e+00,-7.773055765804060435e+00
1.392887453820330079e-01,3.016415842016609838e-01,-5.094195092596160102e+00,-3.904571802445400142e+00,-5.844009872753960444e+00
1.013409605317919931e-02,2.021858656336180116e-01,-5.238393309171540224e+00,-4.061366761349029630e+00,-3.425613271576459784e+00
-1.218863185035320013e-01,9.958706142923150206e-02,-5.323350712819689967e+00,-4.155482043983480089e+00,-4.834779083965239921e-01
-2.551187436326010083e-01,-4.198509006840400216e-03,-5.335294647291820347e+00,-4.155957130317569970e+00,2.860554976002890104e+00
-3.876090645351730202e-01,-1.065514660991579987e-01,-5.264013509121459933e+00,-4.040929961878090282e+00,6.304427316627790212e+00
-5.172514538663089967e-01,-2.045515427857770019e-01,-5.107584894110080320e+00,-3.808189335546260157e+00,9.461927837634799943e+00
-6.420201934051380510e-01,-2.955077237162779813e-01,-4.874287888025730098e+00,-3.477981677194479815e+00,1.203130690671109981e+01
-7.601919882389670535e-01,-3.774197706146260045e-01,-4.579965947995820130e+00,-3.084917913178749860e+00,1.391134917082970013e+01
-8.704662416838070405e-01,-4.491680184535449816e-01,-4.242549078459959766e+00,-2.664606224779869859e+00,1.517773874004769930e+01
-9.719597512009849893e-01,-5.104154920937630235e-01,-3.877498244147119966e+00,-2.244077921192740188e+00,1.597314565663569930e+01
-1.064125344763630077e+00,-5.613651071654920388e-01,-3.496257076714349932e+00,-1.839651203568950066e+00,1.642317410907419983e+01
-1.146659136319789996e+00,-6.025219434910690230e-01,-3.106869120636599924e+00,-1.459348651270560016e+00,1.661563248527820136e+01
-1.219429311053159992e+00,-6.345248592699029855e-01,-2.715074340254670204e+00,-1.105975993605190055e+00,1.661023251671900169e+01
-1.282428628595760012e+00,-6.580440845419269769e-01,-2.325109380023060002e+00,-7.793182477907889538e-01,1.644924001544389824e+01
-1.335743045019549990e+00,-6.737231950170829986e-01,-1.940198597971819927e+00,-4.775042629792760063e-01,1.616312280419829861e+01
-1.379530444473169970e+00,-6.821487305914449850e-01,-1.562873761191269972e+00,-1.978648313989919971e-01,1.577271532182330027e+01
-1.414006425176939974e+00,-6.838377408656709511e-01,-1.195220235528680064e+00,6.248214326327240081e-02,1.528903226020340078e+01
-1.439436139973810036e+00,-6.792385049275859732e-01,-8.391162472031929997e-01,3.061557252685960240e-01,1.471144232175100086e+01
-1.456132605836919947e+00,-6.687432491609179852e-01,-4.965119077663719960e-01,5.350221334698239684e-01,1.402513278737180080e+01
-1.464462764402159944e+00,-6.527142779175310050e-01,-1.697708555835610034e-01,7.496062934074260165e-01,1.319994141317379999e+01
-1.464862511479140039e+00,-6.315260547435560534e-01,1.379534365382109884e-01,9.483998505765750542e-01,1.219465624396059944e+01
-1.457859957964970032e+00,-6.056237333462589634e-01,4.224353409618150090e-01,1.127235352494649900e+00,1.097234835252019991e+01
-1.444101223454490102e+00,-5.755909387284720014e-01,6.784573590554290323e-01,1.279176253183460066e+00,9.529384338308419800e+00
-1.424365414063949897e+00,-5.422054917378470451e-01,9.005966921444400475e-01,1.395604572936629983e+00,7.929175096792950406e+00
-1.399549400546600042e+00,-5.064474655075239529e-01,1.084856767588100013e+00,1.468965264026820039e+00,6.314966027143060323e+00
-1.370607354467590078e+00,-4.694257115341339825e-01,1.230655934218930048e+00,1.496554440051210078e+00,4.873468239134579605e+00
-1.338451120800230099e+00,-4.322228404815979808e-01,1.341969712300040030e+00,1.483242073381070059e+00,3.753784855941329823e+00
-1.303846758291999919e+00,-3.957147670847029897e-01,1.426490998579369895e+00,1.440753969700319992e+00,2.995650844623380049e+00
-1.267354612937479974e+00,-3.604529697444049940e-01,1.492984796839849970e+00,1.383350513591250053e+00,2.526072633234449860e+00
-1.229337300886210071e+00,-3.266643301955720058e-01,1.548501971166230007e+00,1.322743329418329949e+00,2.221804510528170074e+00
-1.190018538210239951e+00,-2.943472979817590152e-01,1.597100586353199958e+00,1.265487730431440028e+00,1.978157867545129900e+00
-1.149552695157239901e+00,-2.633940212724290020e-01,1.640268306089569972e+00,1.213524332138780082e+00,1.737726002915430001e+00
-1.108074691116919919e+00,-2.336804244086730098e-01,1.678072817973450093e+00,1.166204989533289993e+00,1.482395513845599977e+00
-1.065723406782669969e+00,-2.051086502500819864e-01,1.710129473671470057e+00,1.122077088896110020e+00,1.213942961700430034e+00
-1.022646824304130009e+00,-1.776155566662729890e-01,1.736094948849959962e+00,1.079813913379620072e+00,9.397462770854699832e-01
-9.789992355691160553e-01,-1.511662456198369919e-01,1.755807926776089989e+00,1.038481127748579924e+00,6.664199853840919729e-01
-9.349369141847699849e-01,-1.257447467533079899e-01,1.769271271699109915e+00,9.974977130817610504e-01,3.983649775674020233e-01
-8.906146922603379590e-01,-1.013465846659279967e-01,1.776597481939599987e+00,9.565242343908919587e-01,1.381819898722080053e-01
-8.461837778595789894e-01,-7.797390411923070530e-02,1.777964001911390035e+00,9.153698701803150151e-01,-1.126203477173779999e-01
-8.017904719851699502e-01,-5.563248815176229795e-02,1.773585960363019964e+00,8.739338981184610056e-01,-3.531115915982839804e-01
-7.575754081058290179e-01,-3.432991807824099795e-02,1.763701635538390100e+00,8.321728215571579934e-01,-5.826495831077660448e-01
-7.136730650014539989e-01,-1.407436913100749976e-02,1.748565127883880077e+00,7.900823673798420543e-01,-8.007355763919230540e-01
-6.702114175710369715e-01,5.126241189593100031e-03,1.728442651942190045e+00,7.476872562267520284e-01,-1.006946542888550011e+00
-6.273116590190630504e-01,2.326489853327340027e-02,1.703610535023770023e+00,7.050349240473889889e-01,-1.200905654821760038e+00
-5.850879635737600282e-01,4.033600576865890158e-02,1.674353976442509939e+00,6.621912859371219540e-01,-1.382271631481490015e+00
-5.436472765608320046e-01,5.633580481224499670e-02,1.640966100068300015e+00,6.192375878986210447e-01,-1.550737718008629917e+00
-5.030891274799900170e-01,7.126272719509879616e-02,1.603747061613699953e+00,5.762678494084989556e-01,-1.706035694224399935e+00
-4.635054662756969979e-01,8.511768475154149471e-02,1.563003085743760012e+00,5.333866258609679667e-01,-1.847942403386430010e+00
-4.249805253460680055e-01,9.790430654735279847e-02,1.519045369734079998e+00,4.907069401379809959e-01,-1.976287288272539966e+00
-3.875907109557629737e-01,1.096291252583549980e-01,1.472188827217699947e+00,4.483483013386880267e-01,-2.090959944497380096e+00
-3.514045280824659723e-01,1.203017146818839977e-01,1.422750669392560008e+00,4.064347703050730232e-01,-2.191917006783509869e+00
-3.164825425890980259e-01,1.299347793784720040e-01,1.371048837332460080e+00,3.650930575257119726e-01,-2.279187884535100128e+00
-2.828773841309050185e-01,1.385441972829200008e-01,1.317400310416650067e+00,3.244506552894420026e-01,-2.352879008131099958e+00
-2.506337924827510277e-01,1.461490162951170069e-01,1.262119323788220004e+00,2.846340160782229733e-01,-2.413176362853270085e+00
-2.197887090846090130e-01,1.527714062335359946e-01,1.205515532939340106e+00,2.457667952145639878e-01,-2.460346183076150162e+00
-1.903714146136100127e-01,1.584365680241250074e-01,1.147892166516389922e+00,2.079681791566380111e-01,-2.494733764241059859e+00
-1.624037123504029900e-01,1.631726025486990028e-01,1.089544209518710005e+00,1.713513223868660118e-01,-2.516760425079319852e+00
-1.359001560608300019e-01,1.670103421518739917e-01,1.030756658474279996e+00,1.360219161631739948e-01,-2.526918721588479855e+00
-1.108683201011339964e-01,1.699831483762790085e-01,9.718028880446090145e-01,1.020769117140599980e-01,-2.525766076204530197e+00
-8.730910851276720008e-02,1.721266800384000095e-01,9.129431649881849520e-01,6.960341887451479415e-02,-2.513917041268360020e+00
-6.521709903462540037e-02,1.734786362491080036e-01,8.544233406182929480e-01,3.867779862080109737e-02,-2.492034463295540014e+00
-4.458091725590659915e-02,1.740784793988759960e-01,7.964737469904300537e-01,9.364964405198600295e-03,-2.460819851364440147e+00
-2.538363558672070142e-02,1.739671434426010022e-01,7.393083152681999559e-01,-1.828209739154629948e-02,-2.421003278306249840e+00
-7.603191355154299662e-03,1.731867330070659960e-01,6.831239272860919476e-01,-4.422258317096010305e-02,-2.373333151515430117e+00
8.787181840019099230e-03,1.717802188841359989e-01,6.281000036435719913e-01,-6.842790557030639653e-02,-2.318566184638870098e+00
2.381851537992920112e-02,1.697911353494999942e-01,5.743983240356530517e-01,-9.088151303862360142e-02,-2.257457875159030181e+00
3.752566514267730025e-02,1.672632844555000109e-01,5.221630684414430013e-01,-1.115785105885720024e-01,-2.190753754233239814e+00
4.994687458771229771e-02,1.642404519944229979e-01,4.715210615480929790e-01,-1.305251029916310035e-01,-2.119181621080219902e+00
6.112334620511410133e-02,1.607661392345640095e-01,4.225821977622220005e-01,-1.477378868399880085e-01,-2.043444911162680011e+00
7.109882551659149619e-02,1.568833138265730009e-01,3.754400205816160185e-01,-1.632430215934020101e-01,-1.964217283948040071e+00
7.991920113305919782e-02,1.526341824998170005e-01,3.301724279892940261e-01,-1.770753118739389897e-01,-1.882138447311370033e+00
8.763212365913999879e-02,1.480599873613540063e-01,2.868424750383080091e-01,-1.892772334520470001e-01,-1.797811181779020107e+00
9.428664552389609543e-02,1.432008268164720044e-01,2.454992455697899978e-01,-1.998979340969579965e-01,-1.711799475850799945e+00
9.993288314091490487e-02,1.380955013875400095e-01,2.061787670235500081e-01,-2.089922375857539982e-01,-1.624627649900250104e+00
1.046217021852079987e-01,1.327813840496520070e-01,1.689049451270490110e-01,-2.166196753153639964e-01,-1.536780322295159928e+00
1.084044262366439942e-01,1.272943141482910101e-01,1.336904986575200016e-01,-2.228435653797180005e-01,-1.448703060918320018e+00
1.113325685904049955e-01,1.216685135289569952e-01,1.005378781448909992e-01,-2.277301541008079910e-01,-1.360803564539210031e+00
1.134575866773169933e-01,1.159365231936980017e-01,6.944015603924019731e-02,-2.313478302338149994e-01,-1.273453227544200095e+00
1.148306582681249965e-01,1.101291585991920063e-01,4.038187931952789966e-02,-2.337664176458260079e-01,-1.186988956957309993e+00
1.155024784488789952e-01,1.042754816140279983e-01,1.333987861598689983e-02,-2.350565484081640066e-01,-1.101715130163299916e+00
1.155230762393270050e-01,9.840278714358879908e-02,-1.171596944251570085e-02,-2.352891150795690112e-01,-1.017905602288309952e+00
1.149416496709129987e-01,9.253660249172289409e-02,-3.482202778969400309e-02,-2.345347985096110088e-01,-9.358056928333680080e-01
1.138064181334560027e-01,8.670069764147850244e-02,-5.602023185813410217e-02,-2.328636657532459908e-01,-8.556340998828390054e-01
1.121644908281539954e-01,8.091710478595419420e-02,-7.535746813334570637e-02,-2.303448315711799921e-01,-7.775847076747599562e-01
1.100617502186160002e-01,7.520614560976790486e-02,-9.288499575955770637e-02,-2.270461764541480132e-01,-7.018282663720689651e-01
1.075427494419819996e-01,6.958646499968469679e-02,-1.086579081309549943e-01,-2.230341139608449930e-01,-6.285139353959120490e-01
1.046506227213540030e-01,6.407507003980650317e-02,-1.227346312003290002e-01,-2.183734004046120059e-01,-5.577706896341649845e-01
1.014270079026450000e-01,5.868737331500500226e-02,-1.351764552229330063e-01,-2.131269803688859987e-01,-4.897085947127760019e-01
9.791198031911750588e-02,5.343723970124449746e-02,-1.460470968025029959e-01,-2.073558621548849956e-01,-4.244199617397360069e-01
9.414399726208899644e-02,4.833703595989519847e-02,-1.554122883551249945e-01,-2.011190179657389998e-01,-3.619803947754769990e-01
9.015985240446930393e-02,4.339768257365440168e-02,-1.633393924223940086e-01,-1.944733043688610108e-01,-3.024497456227679959e-01
8.599463958363050275e-02,3.862870736396489812e-02,-1.698970386122579945e-01,-1.874733993031179879e-01,-2.458729908223860061e-01
8.168172540126529546e-02,3.403830051454240224e-02,-1.751547812992119979e-01,-1.801717525792849994e-01,-1.922810455253790018e-01
7.725273014023199825e-02,2.963337069393860018e-02,-1.791827765635110037e-01,-1.726185474551180099e-01,-1.416915276567599913e-01
7.273751653243440418e-02,2.541960202364399943e-02,-1.820514771666139897e-01,-1.648616714143499862e-01,-9.410948465693609599e-02
6.816418593821650662e-02,2.140151167895009907e-02,-1.838313446508710036e-01,-1.569466947617420005e-01,-4.952809341746629984e-02
6.355908151741880563e-02,1.758250793946559976e-02,-1.845925779026139912e-01,-1.489168560476130110e-01,-7.929342279591199832e-03
5.894679798614659710e-02,1.396494852680119948e-02,-1.844048577274030043e-01,-1.408130536596710058e-01,3.071529763275450062e-02
5.435019756243240213e-02,1.055019908024660072e-02,-1.833371071583269896e-01,-1.326738431810310093e-01,6.644420636277080516e-02
4.979043170936379992e-02,7.338691628966899881e-03,-1.814572673456320007e-01,-1.245354403009489991e-01,9.930495031326290467e-02
4.528696828684190129e-02,4.329982922813099822e-03,-1.788320889721529972e-01,-1.164317292087480027e-01,1.293536163386840021e-01
4.085762372382580054e-02,1.522812484555599978e-03,-1.755269391950599889e-01,-1.083942764852789953e-01,1.566541436631539996e-01
3.651859982257479875e-02,-1.084839754539500094e-03,-1.716056241409129879e-01,-1.004523505511829978e-01,1.812776535394889921e-01
3.228452480568719946e-02,-3.495696375567999836e-03,-1.671302269845640065e-01,-9.263294675012420654e-02,2.033017778219549931e-01
2.816849821629480166e-02,-5.713126090704100275e-03,-1.621609616162439926e-01,-8.496081812276459755e-02,2.228099882016900124e-01
2.418213928216009917e-02,-7.741088202175799675e-03,-1.567560418618799967e-01,-7.745851189486470390e-02,2.398909284724030089e-01
2.033563835596630121e-02,-9.584078043875100816e-03,-1.509715661679890131e-01,-7.014641165554859337e-02,2.546377529267470075e-01
1.663781104719800133e-02,-1.124707354647980044e-02,-1.448614175912769919e-01,-6.304278513039460186e-02,2.671474738184290154e-01
1.309615466584010054e-02,-1.273548306390189996e-02,-1.384771788664679870e-01,-5.616383740014099790e-02,2.775203213081520182e-01
9.716906604762499608e-03,-1.405509459424720067e-02,-1.318680622475019992e-01,-4.952376934369639994e-02,2.858591193568770228e-01
6.505104296273599672e-03,-1.521202652204460028e-02,-1.250808537377079976e-01,-4.313484101246359975e-02,2.922686805136009980e-01
3.464646388770000179e-03,-1.621268000060990117e-02,-1.181598712577949933e-01,-3.700743959680619782e-02,2.968552228731750064e-01
5.983548016275999637e-04,-1.706369308412390012e-02,-1.111469362251709947e-01,-3.115015157998219861e-02,2.997258120073669763e-01
-2.091962669557699810e-03,-1.777189670830960078e-02,-1.040813579540900008e-01,-2.556983862771329899e-02,3.009878298713229983e-01
-4.605449509955499877e-03,-1.834427260713769950e-02,-9.699993024157330113e-02,-2.027171674724419920e-02,3.007484734222429790e-01
-6.942137700615400031e-03,-1.878791324060620146e-02,-8.993693944043609778e-02,-1.525943819012710000e-02,2.991003737292999842e-01
-9.102889617121700389e-03,-1.910999249753049870e-02,-8.292453111382580566e-02,-1.053587251574029937e-02,2.961972183054250030e-01
-1.108932545355249995e-02,-1.931770846066150141e-02,-7.599118529222370633e-02,-6.100088005984999860e-03,2.920876858328649850e-01
-1.290376440091509959e-02,-1.941825403221089999e-02,-6.916434168750250355e-02,-1.952601578165099987e-03,2.868927767816110141e-01
-1.454917604037139940e-02,-1.941880796787760072e-02,-6.246859174804349907e-02,1.908236597080299919e-03,2.807150169150949837e-01
-1.602911490123549998e-02,-1.932649205813280133e-02,-5.592613964676870081e-02,5.485338981861100430e-03,2.736521036217309799e-01
-1.734766226770690159e-02,-1.914834213373289851e-02,-4.955692124930539955e-02,8.782677598203000174e-03,2.657977345387210200e-01
-1.850937069216060035e-02,-1.889128344214729971e-02,-4.337870168899239653e-02,1.180513703042919936e-02,2.572437866943549922e-01
-1.951921025935930004e-02,-1.856210817498480173e-02,-3.740711787506779962e-02,1.455848914529410051e-02,2.480786312188429932e-01
-2.038251643303730029e-02,-1.816745452905859856e-02,-3.165576258093320133e-02,1.704929553874710152e-02,2.383869432243050090e-01
-2.110494005779429971e-02,-1.771378818750729903e-02,-2.613627279114250079e-02,1.928481126320619882e-02,2.282499764580999957e-01
-2.169239947830529924e-02,-1.720738591494180153e-02,-2.085841074866420092e-02,2.127291178463119881e-02,2.177453515029109943e-01
-2.215103474601029868e-02,-1.665432100358359840e-02,-1.583014991391709994e-02,2.302201777652410075e-02,2.069469459247980092e-01
-2.248716400482789896e-02,-1.606045057371080151e-02,-1.105776333540220077e-02,2.454102181192839918e-02,1.959248184884279931e-01
-2.270724210612740102e-02,-1.543140467240840079e-02,-6.545913627372300370e-03,2.583921764322210171e-02,1.847451567106550008e-01
-2.281782148641199950e-02,-1.477257710361380011e-02,-2.297744016154399868e-03,2.692623226125959862e-02,1.734702504021720104e-01
-2.282551532684719969e-02,-1.408911791548360035e-02,1.685030151703300000e-03,2.781196110018430145e-02,1.621584810281830047e-01
-2.273696300174750037e-02,-1.338592746773750036e-02,5.402029794375999908e-03,2.850650629155960028e-02,1.508643318468909922e-01
-2.255879781268620154e-02,-1.266765200037039962e-02,8.854120853966800098e-03,2.902011816520980170e-02,1.396384149373759986e-01
-2.229761699404480060e-02,-1.193868062203469992e-02,1.204332381623099933e-02,2.936314004691559926e-02,1.285275138873550049e-01
-2.195995396652460074e-02,-1.120314363531330071e-02,1.497272434863079933e-02,2.954595638931540105e-02,1.175746407563720008e-01
-2.155225280659489942e-02,-1.046491211546470013e-02,1.764638538217489991e-02,2.957894425080189946e-02,1.068191059589209957e-01
-2.108084489211799889e-02,-9.727598659106299547e-03,2.006926093081520118e-02,2.947242811678560045e-02,9.629659976754849360e-02
-2.055192767742209867e-02,-8.994559219670199626e-03,2.224711191183530168e-02,2.923663803948090001e-02,8.603928419708929687e-02
-1.997154554487010070e-02,-8.268895947258299642e-03,2.418642420178539892e-02,2.888167105642009888e-02,7.607589409096450483e-02
-1.934557267445040016e-02,-7.553460951693700097e-03,2.589432913508130096e-02,2.841745583396810063e-02,6.643184629026610555e-02
-1.867969786806369936e-02,-6.850860909053299933e-03,2.737852662636990064e-02,2.785372047006030166e-02,5.712935582441720089e-02
-1.797941126095890102e-02,-6.163462433741100088e-03,2.864721107313829979e-02,2.719996338002279856e-02,4.818755811860119670e-02
-1.724999284915200090e-02,-5.493398140172200267e-03,2.970900017176330080e-02,2.646542718048770088e-02,3.962263626722990068e-02
-1.649650275860419998e-02,-4.842573320353800101e-03,3.057286675819890012e-02,2.565907547891509849e-02,3.144795247514180214e-02
-1.572377317941699854e-02,-4.212673166035499697e-03,3.124807376375140014e-02,2.478957246993850061e-02,2.367418281833379851e-02
-1.493640188628479921e-02,-3.605170466637900185e-03,3.174411235682739890e-02,2.386526523451919929e-02,1.630945452459089950e-02
-1.413874726490210038e-02,-3.021333716813000194e-03,3.207064332312620225e-02,2.289416863361740107e-02,9.359485020274399200e-03
-1.333492476292819952e-02,-2.462235570243500107e-03,3.223744171942070219e-02,2.188395268462210025e-02,2.827722035224600108e-03
-1.252880468343769982e-02,-1.928761579108799950e-03,3.225434481981599710e-02,2.084193230608950148e-02,-3.284515899042200066e-03
-1.172401123850039945e-02,-1.421619161529499896e-03,3.213120335814589890e-02,1.977505931430300137e-02,-8.977899180138800700e-03
-1.092392278062350071e-02,-9.413467422312000272e-04,3.187783605592790087e-02,1.868991655373520092e-02,-1.425494767562029974e-02
