t,x_1,x_2,x_3,x_4,x_5,y_1,y_2
0,0,3.14159265358979,0,0,-3.28022338058232,0,2.46016753543674
0.025,-0.00102496500888429,3.143640489066,-0.0819888144883169,0.163642573316366,-14.7787952675052,-1.64516109890656e-06,11.0674949351612
0.05,-0.00769150545417691,3.15693471291375,-0.451276505581445,0.898679716019164,-12.4711785431198,-0.000371695696085084,9.22790369600109
0.075,-0.0228625311510148,3.18702970678776,-0.762255036946561,1.50606681351105,-15.8304602732848,-0.00309015919982514,11.4906138696017
0.1,-0.0468428950779952,3.23414631003373,-1.15586566572457,2.25838211107502,19.0095320912639,-0.0141292354624483,-14.9313649121023
0.125,-0.0697667502892503,3.27806358211929,-0.678003818247067,1.25216346083314,-19.0527332120395,-0.0063875079224438,13.0315016611728
0.15,-0.092607263148247,3.32010964220064,-1.148854380539,2.10634076067574,49.999999999207,-0.0235603469148913,-38.2206608923776
0.175,-0.105697218492098,3.34091069503869,0.101414131199768,-0.441793531320318,6.1528549545126,-0.00115485610074106,-6.1018288963295
0.2,-0.101187255514624,3.32480458375633,0.259357002229837,-0.845513408632401,-28.4053227739203,-0.00389443529507361,19.4085190058808
0.225,-0.103497738198276,3.31988407039141,-0.44425377675044,0.452588229230175,4.41998830903763,-0.00108640325854914,-4.68303757974617
0.25,-0.113172739230949,3.32727689090415,-0.32973002548797,0.138262179187601,-12.9476327426905,-0.000105518066812138,8.02228726787287
0.275,-0.125391633121687,3.33739910088438,-0.6477060284724,0.67035087145784,7.71936909832387,-0.002612961873103,-7.22614595153281
0.3,-0.139121101400891,3.3481096988603,-0.450641863538944,0.185761292393329,1.21071928483724,-0.000211384881166454,-2.53761357130823
0.325,-0.149948743004508,3.35063137351466,-0.415562129852036,0.0157626950967031,7.72496469330524,-1.54019307530007e-06,-7.31560322563143
0.35,-0.15787217854627,3.34493360568204,-0.218317110005921,-0.471196487065175,12.3756344145585,-0.00133963269534476,-10.6813102744874
0.375,-0.159417144924082,3.32427499327218,0.0947261477192314,-1.1802628728667,24.9567181267245,-0.00756704052606949,-19.8109788785338
0.4,-0.149214373276949,3.27828826251306,0.721596687741013,-2.49670701168756,40.6133788989022,-0.0254361807497574,-31.2207875173483
0.425,-0.118448007670105,3.18989833190884,1.73968889790059,-4.57009039272297,42.8161878512233,-0.0302481527547229,-32.4579122600087
0.45,-0.0615755691013138,3.04886456995582,2.80838055910896,-6.69665257092947,30.3750761978883,0.124466740680909,-21.9152483915684
0.475,0.0179335342715157,2.86400227547196,3.548005337703,-8.06065855299986,13.8918009185002,0.53018267637032,-7.74398010841302
0.5,0.110476054784169,2.65733640313163,3.85092400958096,-8.44091912396403,-0.655200482495403,0.973991317286031,4.1135584052989
0.525,0.205865658496537,2.45103361421724,3.77851603712222,-8.04916424560679,-10.0264399740375,1.18978398741043,10.5250730289951
0.55,0.296570876335041,2.25946961586487,3.47888837259007,-7.27983286066803,-13.8510018401291,1.15847036338667,12.1276332763306
0.575,0.378764006726495,2.0880519196964,3.09868680748532,-6.4459423785717,-13.7695912006397,1.00733535030857,11.2884384860728
0.6,0.451637784461175,1.93650027341054,2.73336863544484,-5.69142425617062,-11.7302673506872,0.83471172917789,9.8455329349643
0.625,0.516118279772236,1.80245515971652,2.42688848642627,-5.04312092081301,-8.89916130669424,0.678350842325864,8.59522392287668
0.65,0.573872408223427,1.6835026871317,2.19491229686597,-4.48098004753869,-5.56564665392483,0.544766077674566,7.74651569055036
0.675,0.626878630316553,1.57787567673916,2.04679154853328,-3.97401762201202,-1.36734172241431,0.430704334554357,7.36394905277292
0.7,0.677460480155436,1.48462446652181,2.00079261651124,-3.48773110103635,4.82101346849003,0.330744520241393,7.61823120116807
0.725,0.72872737139862,1.40380614273763,2.10152367237314,-2.97563740234602,15.940846583051,0.238724541247976,9.0845226599545
0.75,0.78575322848625,1.33713473294528,2.46155478769836,-2.35092106543584,37.9353885496321,0.147353771361274,13.2107675582015
0.775,0.858138933989252,1.28969619268196,3.33041704964674,-1.43129809589358,-41.0278678061245,0.0540565842341323,-0.696366651522474
0.8,0.929703233676235,1.25302364596843,2.39450501535543,-1.51444630272925,-49.9999999938603,0.0599516626509313,-3.69541669121164
0.825,0.975275026354402,1.21167379019038,1.25073733352907,-1.80985770152403,-43.2533680077693,0.0845849186335599,-3.51602228431684
0.85,0.994151842334849,1.16306181422386,0.258842069265126,-2.09590690741608,-19.3463521768596,0.111577880171556,1.54592729610715
0.875,0.995090568051441,1.11168748742471,-0.18381524660288,-2.02273984039537,-33.6476446877775,0.101849067998455,-3.63584137117545
0.9,0.98080805713432,1.05768064522338,-0.959395974518314,-2.31277882884117,-17.1281497534396,0.129940369338065,0.692363079866142
0.925,0.95189872572444,1.00014527792113,-1.35351804438583,-2.29912226627718,-26.4675351120193,0.12462591012309,-3.65332514275036
0.95,0.910386826118659,0.939217216752621,-1.96808177001751,-2.5889609056535,-14.1685995878574,0.152366910839334,0.242186698394087
0.975,0.857080535363368,0.874374094616792,-2.29664801782158,-2.60762504270017,-17.9651323935781,0.147792588107901,-2.29918451108987
1,0.794415829334811,0.806889226960151,-2.71703442578561,-2.80256114940153,-13.8259903567622,0.161724237380806,-1.26277615629742
1.025,0.722435591003874,0.73540597666878,-3.04177563701491,-2.92624004269177,-12.5628824005602,0.164919220612907,-1.49033843301554
1.05,0.642684811451301,0.660632351469587,-3.33869195000878,-3.06570707984488,-10.8790613100836,0.166735282236944,-1.42289040184201
1.075,0.555988353122667,0.582425922148968,-3.59740612702035,-3.20054915769532,-9.23498651308221,0.164069786206431,-1.29347633002269
1.1,0.46329495704333,0.500958999676157,-3.81841044342572,-3.3261933519741,-7.60275349983714,0.155810031522836,-1.08936192125719
1.125,0.365550286224897,0.416530623279514,-4.00146034105121,-3.43707616229663,-5.89611156122149,0.141079311402298,-0.757143978950301
1.15,0.263733217056809,0.329625313687508,-4.14414468522786,-3.52391400899285,-4.0593876050569,0.119336298190112,-0.258235974653627
1.175,0.158900589321736,0.240992435265739,-4.24264550807511,-3.5748307131196,-2.06733760017411,0.0909822939616955,0.423479309011844
1.2,0.052212173712866,0.151690222958238,-4.29256021202445,-3.57705348823809,0.0605013674405859,0.0578725185981186,1.26493085963474
1.225,-0.0550700225516719,0.0630731885205389,-4.2901283130177,-3.51972616629052,2.25199030322482,0.0234165706886191,2.19489091385724
1.25,-0.16161566536045,-0.0232974113875966,-4.23365394848901,-3.39720833922541,4.39381110900903,-0.00806511252949793,3.10576080323456
1.275,-0.26609122720893,-0.105813809364553,-4.12457387872408,-3.21139188209526,6.36314608269611,-0.0326403870049425,3.88655165931007
1.3,-0.367240515491662,-0.183010462450907,-3.96762088410942,-2.9716634145309,8.06491855383901,-0.0480544236326752,4.46001037645911
1.325,-0.463956476417718,-0.25372032224991,-3.76997082378696,-2.69239142523291,9.45399459271337,-0.0542444931906747,4.80178081680704
1.35,-0.555324557571392,-0.317153279112519,-3.53983078871867,-2.38927178427683,10.5327380883388,-0.052894784350098,4.93361008148837
1.375,-0.640632294333742,-0.372890448061244,-3.28515405131192,-2.07627804768587,11.3322008946001,-0.0464981651586935,4.90157787071018
1.4,-0.719353670429899,-0.420821454606101,-3.0129055954381,-1.76414180170383,11.8924799879294,-0.0375148833234622,4.7556395518812
1.425,-0.791121976222758,-0.461061148115479,-2.72887199568774,-1.46020052638876,12.2511301427376,-0.027905843909787,4.53840140881879
1.45,-0.855701824781471,-0.493871756906644,-2.43778035044816,-1.16896284071666,12.4392292604071,-0.0190057583560428,4.28186311539473
1.475,-0.912965367058843,-0.519601609930961,-2.14351324105609,-0.892856649450379,12.481185571643,-0.0115892820651169,4.0080185134401
1.5,-0.962873808042364,-0.53864178996533,-1.84931722625365,-0.632911647337629,12.3954751808123,-0.0060064750447637,3.73050148125529
1.525,-1.00546374381323,-0.551398279705397,-1.55798014847848,-0.389316699453064,12.1952676009031,-0.00231845991906354,3.45614554778881
1.55,-1.04083759454532,-0.558276626137595,-1.27198191711269,-0.161866148116421,11.8888463400161,-0.000405009467668194,3.18620881732562
1.575,-1.06915757136724,-0.559676691624388,-0.993626889324782,0.049676897648005,11.4801195389984,-3.82279415394038e-05,2.91738357172077
1.6,-1.09064272904912,-0.555995640123885,-0.725158741778569,0.245282601660027,10.9697085243759,-0.000926793399219861,2.64289900242164
1.625,-1.1055685235379,-0.547637469861388,-0.468846258633732,0.424426807632239,10.3571664471656,-0.00273951632003744,2.35413141171146
1.65,-1.11426782442909,-0.535026911042742,-0.227014069340444,0.585968520020156,9.6446748571866,-0.00511892309188688,2.04308838000309
1.675,-1.11713156125567,-0.518624314198581,-0.00198258936941956,0.728193473857215,8.84188117578053,-0.00769625578297095,1.7057721585475
1.7,-1.11460637207066,-0.498936611152881,0.204111908278183,0.849086292419853,7.97037332280097,-0.0101173877155674,1.34567440491744
1.725,-1.10718633843945,-0.476518492763279,0.389610687229243,0.946843208355604,7.06520178821112,-0.0120823807041459,0.97578002578098
1.75,-1.09539684114595,-0.451959024072348,0.553669640988045,1.02052602459454,6.1710165233483,-0.0133898518979807,0.617226683545306
